,individual_id,generation_index,Distance,Power,Joints,Max parts,Run number
7960,537,29,0.787,126.867,4.0,20,1
7961,537,30,0.787,126.867,4.0,20,1
7962,537,31,0.787,126.867,4.0,20,1
7963,537,32,0.787,126.867,4.0,20,1
7964,537,33,0.787,126.867,4.0,20,1
7965,537,34,0.787,126.867,4.0,20,1
7966,537,35,0.787,126.867,4.0,20,1
7967,537,36,0.787,126.867,4.0,20,1
7968,537,37,0.787,126.867,4.0,20,1
7969,537,38,0.787,126.867,4.0,20,1
7970,537,39,0.787,126.867,4.0,20,1
7971,537,40,0.787,126.867,4.0,20,1
7972,537,41,0.787,126.867,4.0,20,1
7973,537,42,0.787,126.867,4.0,20,1
7974,537,43,0.787,126.867,4.0,20,1
7975,537,44,0.787,126.867,4.0,20,1
7976,537,45,0.787,126.867,4.0,20,1
7977,537,46,0.787,126.867,4.0,20,1
7978,537,47,0.787,126.867,4.0,20,1
7979,537,48,0.787,126.867,4.0,20,1
7980,537,49,0.787,126.867,4.0,20,1
7981,537,50,0.787,126.867,4.0,20,1
7982,538,14,1.102,122.442,11.0,20,1
7983,538,15,1.102,122.442,11.0,20,1
7984,538,16,1.102,122.442,11.0,20,1
7985,538,17,1.102,122.442,11.0,20,1
7986,538,18,1.102,122.442,11.0,20,1
7987,538,19,1.102,122.442,11.0,20,1
7988,538,20,1.102,122.442,11.0,20,1
7989,538,21,1.102,122.442,11.0,20,1
7990,538,22,1.102,122.442,11.0,20,1
7991,539,14,1.614,120.122,11.0,20,1
7992,539,15,1.614,120.122,11.0,20,1
7993,539,16,1.614,120.122,11.0,20,1
7994,539,17,1.614,120.122,11.0,20,1
7995,539,18,1.614,120.122,11.0,20,1
7996,539,19,1.614,120.122,11.0,20,1
7997,539,20,1.614,120.122,11.0,20,1
7998,539,21,1.614,120.122,11.0,20,1
7999,539,22,1.614,120.122,11.0,20,1
8000,539,23,1.614,120.122,11.0,20,1
8001,539,24,1.614,120.122,11.0,20,1
8002,539,25,1.614,120.122,11.0,20,1
8003,539,26,1.614,120.122,11.0,20,1
8004,539,27,1.614,120.122,11.0,20,1
8005,539,28,1.614,120.122,11.0,20,1
8006,539,29,1.614,120.122,11.0,20,1
8007,539,30,1.614,120.122,11.0,20,1
8008,539,31,1.614,120.122,11.0,20,1
8009,539,32,1.614,120.122,11.0,20,1
8010,539,33,1.614,120.122,11.0,20,1
8011,539,34,1.614,120.122,11.0,20,1
8012,539,35,1.614,120.122,11.0,20,1
8013,539,36,1.614,120.122,11.0,20,1
8014,539,37,1.614,120.122,11.0,20,1
8015,539,38,1.614,120.122,11.0,20,1
8016,539,39,1.614,120.122,11.0,20,1
8017,539,40,1.614,120.122,11.0,20,1
8018,539,41,1.614,120.122,11.0,20,1
8019,539,42,1.614,120.122,11.0,20,1
8020,539,43,1.614,120.122,11.0,20,1
8021,539,44,1.614,120.122,11.0,20,1
8022,539,45,1.614,120.122,11.0,20,1
8023,539,46,1.614,120.122,11.0,20,1
8024,539,47,1.614,120.122,11.0,20,1
8025,539,48,1.614,120.122,11.0,20,1
8026,540,14,1.102,122.442,11.0,20,1
8027,540,15,1.102,122.442,11.0,20,1
8028,540,16,1.102,122.442,11.0,20,1
8029,540,17,1.102,122.442,11.0,20,1
8030,540,18,1.102,122.442,11.0,20,1
8031,540,19,1.102,122.442,11.0,20,1
8032,540,20,1.102,122.442,11.0,20,1
8033,540,21,1.102,122.442,11.0,20,1
8034,540,22,1.102,122.442,11.0,20,1
8035,541,14,1.102,122.442,11.0,20,1
8036,541,15,1.102,122.442,11.0,20,1
8037,541,16,1.102,122.442,11.0,20,1
8038,541,17,1.102,122.442,11.0,20,1
8039,541,18,1.102,122.442,11.0,20,1
8040,541,19,1.102,122.442,11.0,20,1
8041,541,20,1.102,122.442,11.0,20,1
8042,541,21,1.102,122.442,11.0,20,1
8043,541,22,1.102,122.442,11.0,20,1
8044,542,14,1.614,120.122,11.0,20,1
8045,542,15,1.614,120.122,11.0,20,1
8046,542,16,1.614,120.122,11.0,20,1
8047,542,17,1.614,120.122,11.0,20,1
8048,542,18,1.614,120.122,11.0,20,1
8049,542,19,1.614,120.122,11.0,20,1
8050,542,20,1.614,120.122,11.0,20,1
8051,542,21,1.614,120.122,11.0,20,1
8052,542,22,1.614,120.122,11.0,20,1
8053,542,23,1.614,120.122,11.0,20,1
8054,542,24,1.614,120.122,11.0,20,1
8055,542,25,1.614,120.122,11.0,20,1
8056,542,26,1.614,120.122,11.0,20,1
8057,542,27,1.614,120.122,11.0,20,1
8058,542,28,1.614,120.122,11.0,20,1
8059,542,29,1.614,120.122,11.0,20,1
8060,542,30,1.614,120.122,11.0,20,1
8061,542,31,1.614,120.122,11.0,20,1
8062,542,32,1.614,120.122,11.0,20,1
8063,542,33,1.614,120.122,11.0,20,1
8064,542,34,1.614,120.122,11.0,20,1
8065,542,35,1.614,120.122,11.0,20,1
8066,542,36,1.614,120.122,11.0,20,1
8067,542,37,1.614,120.122,11.0,20,1
8068,542,38,1.614,120.122,11.0,20,1
8069,542,39,1.614,120.122,11.0,20,1
8070,542,40,1.614,120.122,11.0,20,1
8071,542,41,1.614,120.122,11.0,20,1
8072,542,42,1.614,120.122,11.0,20,1
8073,542,43,1.614,120.122,11.0,20,1
8074,542,44,1.614,120.122,11.0,20,1
8075,542,45,1.614,120.122,11.0,20,1
8076,542,46,1.614,120.122,11.0,20,1
8077,542,47,1.614,120.122,11.0,20,1
8078,542,48,1.614,120.122,11.0,20,1
8079,543,14,1.102,122.442,11.0,20,1
8080,543,15,1.102,122.442,11.0,20,1
8081,543,16,1.102,122.442,11.0,20,1
8082,543,17,1.102,122.442,11.0,20,1
8083,543,18,1.102,122.442,11.0,20,1
8084,543,19,1.102,122.442,11.0,20,1
8085,543,20,1.102,122.442,11.0,20,1
8086,543,21,1.102,122.442,11.0,20,1
8087,543,22,1.102,122.442,11.0,20,1
8088,544,14,1.614,120.122,11.0,20,1
8089,544,15,1.614,120.122,11.0,20,1
8090,544,16,1.614,120.122,11.0,20,1
8091,544,17,1.614,120.122,11.0,20,1
8092,544,18,1.614,120.122,11.0,20,1
8093,544,19,1.614,120.122,11.0,20,1
8094,544,20,1.614,120.122,11.0,20,1
8095,544,21,1.614,120.122,11.0,20,1
8096,544,22,1.614,120.122,11.0,20,1
8097,544,23,1.614,120.122,11.0,20,1
8098,544,24,1.614,120.122,11.0,20,1
8099,544,25,1.614,120.122,11.0,20,1
8100,544,26,1.614,120.122,11.0,20,1
8101,544,27,1.614,120.122,11.0,20,1
8102,544,28,1.614,120.122,11.0,20,1
8103,544,29,1.614,120.122,11.0,20,1
8104,544,30,1.614,120.122,11.0,20,1
8105,544,31,1.614,120.122,11.0,20,1
8106,544,32,1.614,120.122,11.0,20,1
8107,544,33,1.614,120.122,11.0,20,1
8108,544,34,1.614,120.122,11.0,20,1
8109,544,35,1.614,120.122,11.0,20,1
8110,544,36,1.614,120.122,11.0,20,1
8111,544,37,1.614,120.122,11.0,20,1
8112,544,38,1.614,120.122,11.0,20,1
8113,544,39,1.614,120.122,11.0,20,1
8114,544,40,1.614,120.122,11.0,20,1
8115,544,41,1.614,120.122,11.0,20,1
8116,544,42,1.614,120.122,11.0,20,1
8117,544,43,1.614,120.122,11.0,20,1
8118,544,44,1.614,120.122,11.0,20,1
8119,544,45,1.614,120.122,11.0,20,1
8120,544,46,1.614,120.122,11.0,20,1
8121,544,47,1.614,120.122,11.0,20,1
8122,544,48,1.614,120.122,11.0,20,1
8123,545,14,1.102,122.442,11.0,20,1
8124,545,15,1.102,122.442,11.0,20,1
8125,545,16,1.102,122.442,11.0,20,1
8126,545,17,1.102,122.442,11.0,20,1
8127,545,18,1.102,122.442,11.0,20,1
8128,545,19,1.102,122.442,11.0,20,1
8129,545,20,1.102,122.442,11.0,20,1
8130,545,21,1.102,122.442,11.0,20,1
8131,545,22,1.102,122.442,11.0,20,1
8132,546,14,1.102,122.442,11.0,20,1
8133,546,15,1.102,122.442,11.0,20,1
8134,546,16,1.102,122.442,11.0,20,1
8135,546,17,1.102,122.442,11.0,20,1
8136,546,18,1.102,122.442,11.0,20,1
8137,546,19,1.102,122.442,11.0,20,1
8138,546,20,1.102,122.442,11.0,20,1
8139,546,21,1.102,122.442,11.0,20,1
8140,546,22,1.102,122.442,11.0,20,1
8141,547,14,1.614,120.122,11.0,20,1
8142,547,15,1.614,120.122,11.0,20,1
8143,547,16,1.614,120.122,11.0,20,1
8144,547,17,1.614,120.122,11.0,20,1
8145,547,18,1.614,120.122,11.0,20,1
8146,547,19,1.614,120.122,11.0,20,1
8147,547,20,1.614,120.122,11.0,20,1
8148,547,21,1.614,120.122,11.0,20,1
8149,548,14,1.102,122.442,11.0,20,1
8150,548,15,1.102,122.442,11.0,20,1
8151,548,16,1.102,122.442,11.0,20,1
8152,548,17,1.102,122.442,11.0,20,1
8153,548,18,1.102,122.442,11.0,20,1
8154,548,19,1.102,122.442,11.0,20,1
8155,548,20,1.102,122.442,11.0,20,1
8156,548,21,1.102,122.442,11.0,20,1
8157,549,14,1.102,122.442,11.0,20,1
8158,549,15,1.102,122.442,11.0,20,1
8159,549,16,1.102,122.442,11.0,20,1
8160,549,17,1.102,122.442,11.0,20,1
8161,549,18,1.102,122.442,11.0,20,1
8162,549,19,1.102,122.442,11.0,20,1
8163,549,20,1.102,122.442,11.0,20,1
8164,549,21,1.102,122.442,11.0,20,1
8165,550,14,1.614,120.122,11.0,20,1
8166,550,15,1.614,120.122,11.0,20,1
8167,550,16,1.614,120.122,11.0,20,1
8168,550,17,1.614,120.122,11.0,20,1
8169,550,18,1.614,120.122,11.0,20,1
8170,550,19,1.614,120.122,11.0,20,1
8171,550,20,1.614,120.122,11.0,20,1
8172,550,21,1.614,120.122,11.0,20,1
8173,551,14,1.614,120.122,11.0,20,1
8174,551,15,1.614,120.122,11.0,20,1
8175,551,16,1.614,120.122,11.0,20,1
8176,551,17,1.614,120.122,11.0,20,1
8177,551,18,1.614,120.122,11.0,20,1
8178,551,19,1.614,120.122,11.0,20,1
8179,551,20,1.614,120.122,11.0,20,1
8180,551,21,1.614,120.122,11.0,20,1
8181,552,14,1.102,122.442,11.0,20,1
8182,552,15,1.102,122.442,11.0,20,1
8183,552,16,1.102,122.442,11.0,20,1
8184,552,17,1.102,122.442,11.0,20,1
8185,552,18,1.102,122.442,11.0,20,1
8186,552,19,1.102,122.442,11.0,20,1
8187,552,20,1.102,122.442,11.0,20,1
8188,552,21,1.102,122.442,11.0,20,1
8189,553,14,0.714,122.638,9.0,20,1
8190,554,15,1.019,123.848,11.0,20,1
8191,554,16,1.019,123.848,11.0,20,1
8192,554,17,1.019,123.848,11.0,20,1
8193,554,18,1.019,123.848,11.0,20,1
8194,554,19,1.019,123.848,11.0,20,1
8195,554,20,1.019,123.848,11.0,20,1
8196,554,21,1.019,123.848,11.0,20,1
8197,554,22,1.019,123.848,11.0,20,1
8198,554,23,1.019,123.848,11.0,20,1
8199,554,24,1.019,123.848,11.0,20,1
8200,555,15,1.27,121.974,10.0,20,1
8201,555,16,1.27,121.974,10.0,20,1
8202,555,17,1.27,121.974,10.0,20,1
8203,555,18,1.27,121.974,10.0,20,1
8204,555,19,1.27,121.974,10.0,20,1
8205,555,20,1.27,121.974,10.0,20,1
8206,555,21,1.27,121.974,10.0,20,1
8207,555,22,1.27,121.974,10.0,20,1
8208,555,23,1.27,121.974,10.0,20,1
8209,555,24,1.27,121.974,10.0,20,1
8210,555,25,1.27,121.974,10.0,20,1
8211,556,15,0.787,126.867,4.0,20,1
8212,556,16,0.787,126.867,4.0,20,1
8213,556,17,0.787,126.867,4.0,20,1
8214,556,18,0.787,126.867,4.0,20,1
8215,556,19,0.787,126.867,4.0,20,1
8216,556,20,0.787,126.867,4.0,20,1
8217,556,21,0.787,126.867,4.0,20,1
8218,556,22,0.787,126.867,4.0,20,1
8219,556,23,0.787,126.867,4.0,20,1
8220,556,24,0.787,126.867,4.0,20,1
8221,556,25,0.787,126.867,4.0,20,1
8222,556,26,0.787,126.867,4.0,20,1
8223,556,27,0.787,126.867,4.0,20,1
8224,556,28,0.787,126.867,4.0,20,1
8225,556,29,0.787,126.867,4.0,20,1
8226,556,30,0.787,126.867,4.0,20,1
8227,556,31,0.787,126.867,4.0,20,1
8228,556,32,0.787,126.867,4.0,20,1
8229,556,33,0.787,126.867,4.0,20,1
8230,556,34,0.787,126.867,4.0,20,1
8231,556,35,0.787,126.867,4.0,20,1
8232,556,36,0.787,126.867,4.0,20,1
8233,556,37,0.787,126.867,4.0,20,1
8234,556,38,0.787,126.867,4.0,20,1
8235,556,39,0.787,126.867,4.0,20,1
8236,556,40,0.787,126.867,4.0,20,1
8237,556,41,0.787,126.867,4.0,20,1
8238,556,42,0.787,126.867,4.0,20,1
8239,556,43,0.787,126.867,4.0,20,1
8240,556,44,0.787,126.867,4.0,20,1
8241,556,45,0.787,126.867,4.0,20,1
8242,556,46,0.787,126.867,4.0,20,1
8243,556,47,0.787,126.867,4.0,20,1
8244,556,48,0.787,126.867,4.0,20,1
8245,556,49,0.787,126.867,4.0,20,1
8246,556,50,0.787,126.867,4.0,20,1
8247,557,15,1.614,120.122,11.0,20,1
8248,557,16,1.614,120.122,11.0,20,1
8249,557,17,1.614,120.122,11.0,20,1
8250,557,18,1.614,120.122,11.0,20,1
8251,557,19,1.614,120.122,11.0,20,1
8252,557,20,1.614,120.122,11.0,20,1
8253,558,15,1.614,120.122,11.0,20,1
8254,558,16,1.614,120.122,11.0,20,1
8255,558,17,1.614,120.122,11.0,20,1
8256,558,18,1.614,120.122,11.0,20,1
8257,558,19,1.614,120.122,11.0,20,1
8258,558,20,1.614,120.122,11.0,20,1
8259,559,15,1.614,120.122,11.0,20,1
8260,559,16,1.614,120.122,11.0,20,1
8261,559,17,1.614,120.122,11.0,20,1
8262,559,18,1.614,120.122,11.0,20,1
8263,559,19,1.614,120.122,11.0,20,1
8264,559,20,1.614,120.122,11.0,20,1
8265,560,15,1.614,120.122,11.0,20,1
8266,560,16,1.614,120.122,11.0,20,1
8267,560,17,1.614,120.122,11.0,20,1
8268,560,18,1.614,120.122,11.0,20,1
8269,560,19,1.614,120.122,11.0,20,1
8270,561,15,1.102,122.442,11.0,20,1
8271,561,16,1.102,122.442,11.0,20,1
8272,561,17,1.102,122.442,11.0,20,1
8273,561,18,1.102,122.442,11.0,20,1
8274,561,19,1.102,122.442,11.0,20,1
8275,561,20,1.102,122.442,11.0,20,1
8276,562,15,1.102,122.442,11.0,20,1
8277,562,16,1.102,122.442,11.0,20,1
8278,562,17,1.102,122.442,11.0,20,1
8279,562,18,1.102,122.442,11.0,20,1
8280,562,19,1.102,122.442,11.0,20,1
8281,562,20,1.102,122.442,11.0,20,1
8282,563,15,1.614,120.122,11.0,20,1
8283,563,16,1.614,120.122,11.0,20,1
8284,563,17,1.614,120.122,11.0,20,1
8285,563,18,1.614,120.122,11.0,20,1
8286,563,19,1.614,120.122,11.0,20,1
8287,564,15,1.102,122.442,11.0,20,1
8288,564,16,1.102,122.442,11.0,20,1
8289,564,17,1.102,122.442,11.0,20,1
8290,564,18,1.102,122.442,11.0,20,1
8291,564,19,1.102,122.442,11.0,20,1
8292,564,20,1.102,122.442,11.0,20,1
8293,565,15,1.102,122.442,11.0,20,1
8294,565,16,1.102,122.442,11.0,20,1
8295,565,17,1.102,122.442,11.0,20,1
8296,565,18,1.102,122.442,11.0,20,1
8297,565,19,1.102,122.442,11.0,20,1
8298,566,15,1.614,120.122,11.0,20,1
8299,566,16,1.614,120.122,11.0,20,1
8300,566,17,1.614,120.122,11.0,20,1
8301,566,18,1.614,120.122,11.0,20,1
8302,567,15,1.102,122.442,11.0,20,1
8303,567,16,1.102,122.442,11.0,20,1
8304,567,17,1.102,122.442,11.0,20,1
8305,567,18,1.102,122.442,11.0,20,1
8306,567,19,1.102,122.442,11.0,20,1
8307,568,15,1.102,122.442,11.0,20,1
8308,568,16,1.102,122.442,11.0,20,1
8309,568,17,1.102,122.442,11.0,20,1
8310,569,15,1.614,120.122,11.0,20,1
8311,569,16,1.614,120.122,11.0,20,1
8312,569,17,1.614,120.122,11.0,20,1
8313,569,18,1.614,120.122,11.0,20,1
8314,570,15,1.4,119.205,14.0,20,1
8315,571,15,1.226,121.115,11.0,20,1
8316,572,15,0.975,123.693,11.0,20,1
8317,573,16,0.286,126.878,7.0,20,1
8318,573,17,0.286,126.878,7.0,20,1
8319,574,16,1.233,122.372,10.0,20,1
8320,574,17,1.233,122.372,10.0,20,1
8321,574,18,1.233,122.372,10.0,20,1
8322,574,19,1.233,122.372,10.0,20,1
8323,574,20,1.233,122.372,10.0,20,1
8324,574,21,1.233,122.372,10.0,20,1
8325,574,22,1.233,122.372,10.0,20,1
8326,574,23,1.233,122.372,10.0,20,1
8327,574,24,1.233,122.372,10.0,20,1
8328,575,16,0.787,126.867,4.0,20,1
8329,575,17,0.787,126.867,4.0,20,1
8330,575,18,0.787,126.867,4.0,20,1
8331,575,19,0.787,126.867,4.0,20,1
8332,575,20,0.787,126.867,4.0,20,1
8333,575,21,0.787,126.867,4.0,20,1
8334,575,22,0.787,126.867,4.0,20,1
8335,575,23,0.787,126.867,4.0,20,1
8336,575,24,0.787,126.867,4.0,20,1
8337,575,25,0.787,126.867,4.0,20,1
8338,575,26,0.787,126.867,4.0,20,1
8339,575,27,0.787,126.867,4.0,20,1
8340,575,28,0.787,126.867,4.0,20,1
8341,575,29,0.787,126.867,4.0,20,1
8342,575,30,0.787,126.867,4.0,20,1
8343,575,31,0.787,126.867,4.0,20,1
8344,575,32,0.787,126.867,4.0,20,1
8345,575,33,0.787,126.867,4.0,20,1
8346,575,34,0.787,126.867,4.0,20,1
8347,575,35,0.787,126.867,4.0,20,1
8348,575,36,0.787,126.867,4.0,20,1
8349,575,37,0.787,126.867,4.0,20,1
8350,575,38,0.787,126.867,4.0,20,1
8351,575,39,0.787,126.867,4.0,20,1
8352,575,40,0.787,126.867,4.0,20,1
8353,575,41,0.787,126.867,4.0,20,1
8354,575,42,0.787,126.867,4.0,20,1
8355,575,43,0.787,126.867,4.0,20,1
8356,575,44,0.787,126.867,4.0,20,1
8357,575,45,0.787,126.867,4.0,20,1
8358,575,46,0.787,126.867,4.0,20,1
8359,575,47,0.787,126.867,4.0,20,1
8360,575,48,0.787,126.867,4.0,20,1
8361,575,49,0.787,126.867,4.0,20,1
8362,575,50,0.787,126.867,4.0,20,1
8363,576,16,1.102,122.442,11.0,20,1
8364,577,16,1.614,120.122,11.0,20,1
8365,577,17,1.614,120.122,11.0,20,1
8366,577,18,1.614,120.122,11.0,20,1
8367,578,16,1.102,122.442,11.0,20,1
8368,579,16,1.614,120.122,11.0,20,1
8369,580,16,1.102,122.442,11.0,20,1
8370,581,16,1.614,120.122,11.0,20,1
8371,582,17,1.019,123.848,11.0,20,1
8372,582,18,1.019,123.848,11.0,20,1
8373,582,19,1.019,123.848,11.0,20,1
8374,582,20,1.019,123.848,11.0,20,1
8375,582,21,1.019,123.848,11.0,20,1
8376,582,22,1.019,123.848,11.0,20,1
8377,582,23,1.019,123.848,11.0,20,1
8378,582,24,1.019,123.848,11.0,20,1
8379,583,17,1.27,121.974,10.0,20,1
8380,583,18,1.27,121.974,10.0,20,1
8381,583,19,1.27,121.974,10.0,20,1
8382,583,20,1.27,121.974,10.0,20,1
8383,583,21,1.27,121.974,10.0,20,1
8384,583,22,1.27,121.974,10.0,20,1
8385,583,23,1.27,121.974,10.0,20,1
8386,583,24,1.27,121.974,10.0,20,1
8387,583,25,1.27,121.974,10.0,20,1
8388,584,17,0.253,126.887,4.0,20,1
8389,585,17,0.787,126.867,4.0,20,1
8390,585,18,0.787,126.867,4.0,20,1
8391,585,19,0.787,126.867,4.0,20,1
8392,585,20,0.787,126.867,4.0,20,1
8393,585,21,0.787,126.867,4.0,20,1
8394,585,22,0.787,126.867,4.0,20,1
8395,585,23,0.787,126.867,4.0,20,1
8396,585,24,0.787,126.867,4.0,20,1
8397,585,25,0.787,126.867,4.0,20,1
8398,585,26,0.787,126.867,4.0,20,1
8399,585,27,0.787,126.867,4.0,20,1
8400,585,28,0.787,126.867,4.0,20,1
8401,585,29,0.787,126.867,4.0,20,1
8402,585,30,0.787,126.867,4.0,20,1
8403,585,31,0.787,126.867,4.0,20,1
8404,585,32,0.787,126.867,4.0,20,1
8405,585,33,0.787,126.867,4.0,20,1
8406,585,34,0.787,126.867,4.0,20,1
8407,585,35,0.787,126.867,4.0,20,1
8408,585,36,0.787,126.867,4.0,20,1
8409,585,37,0.787,126.867,4.0,20,1
8410,585,38,0.787,126.867,4.0,20,1
8411,585,39,0.787,126.867,4.0,20,1
8412,585,40,0.787,126.867,4.0,20,1
8413,585,41,0.787,126.867,4.0,20,1
8414,585,42,0.787,126.867,4.0,20,1
8415,585,43,0.787,126.867,4.0,20,1
8416,585,44,0.787,126.867,4.0,20,1
8417,585,45,0.787,126.867,4.0,20,1
8418,585,46,0.787,126.867,4.0,20,1
8419,585,47,0.787,126.867,4.0,20,1
8420,585,48,0.787,126.867,4.0,20,1
8421,585,49,0.787,126.867,4.0,20,1
8422,585,50,0.787,126.867,4.0,20,1
8423,586,17,1.233,122.372,10.0,20,1
8424,586,18,1.233,122.372,10.0,20,1
8425,586,19,1.233,122.372,10.0,20,1
8426,586,20,1.233,122.372,10.0,20,1
8427,586,21,1.233,122.372,10.0,20,1
8428,586,22,1.233,122.372,10.0,20,1
8429,586,23,1.233,122.372,10.0,20,1
8430,586,24,1.233,122.372,10.0,20,1
8431,587,18,1.019,123.848,11.0,20,1
8432,587,19,1.019,123.848,11.0,20,1
8433,587,20,1.019,123.848,11.0,20,1
8434,587,21,1.019,123.848,11.0,20,1
8435,587,22,1.019,123.848,11.0,20,1
8436,587,23,1.019,123.848,11.0,20,1
8437,588,18,1.019,123.848,11.0,20,1
8438,588,19,1.019,123.848,11.0,20,1
8439,588,20,1.019,123.848,11.0,20,1
8440,588,21,1.019,123.848,11.0,20,1
8441,588,22,1.019,123.848,11.0,20,1
8442,588,23,1.019,123.848,11.0,20,1
8443,589,18,1.614,120.122,11.0,20,1
8444,590,19,0.869,123.861,12.0,20,1
8445,590,20,0.869,123.861,12.0,20,1
8446,590,21,0.869,123.861,12.0,20,1
8447,590,22,0.869,123.861,12.0,20,1
8448,590,23,0.869,123.861,12.0,20,1
8449,590,24,0.869,123.861,12.0,20,1
8450,591,19,0.922,123.851,11.0,20,1
8451,591,20,0.922,123.851,11.0,20,1
8452,591,21,0.922,123.851,11.0,20,1
8453,591,22,0.922,123.851,11.0,20,1
8454,591,23,0.922,123.851,11.0,20,1
8455,591,24,0.922,123.851,11.0,20,1
8456,592,19,1.019,123.848,11.0,20,1
8457,592,20,1.019,123.848,11.0,20,1
8458,592,21,1.019,123.848,11.0,20,1
8459,592,22,1.019,123.848,11.0,20,1
8460,592,23,1.019,123.848,11.0,20,1
8461,593,19,0.787,126.867,4.0,20,1
8462,593,20,0.787,126.867,4.0,20,1
8463,593,21,0.787,126.867,4.0,20,1
8464,593,22,0.787,126.867,4.0,20,1
8465,593,23,0.787,126.867,4.0,20,1
8466,593,24,0.787,126.867,4.0,20,1
8467,593,25,0.787,126.867,4.0,20,1
8468,593,26,0.787,126.867,4.0,20,1
8469,593,27,0.787,126.867,4.0,20,1
8470,593,28,0.787,126.867,4.0,20,1
8471,593,29,0.787,126.867,4.0,20,1
8472,593,30,0.787,126.867,4.0,20,1
8473,593,31,0.787,126.867,4.0,20,1
8474,593,32,0.787,126.867,4.0,20,1
8475,593,33,0.787,126.867,4.0,20,1
8476,593,34,0.787,126.867,4.0,20,1
8477,593,35,0.787,126.867,4.0,20,1
8478,593,36,0.787,126.867,4.0,20,1
8479,593,37,0.787,126.867,4.0,20,1
8480,593,38,0.787,126.867,4.0,20,1
8481,593,39,0.787,126.867,4.0,20,1
8482,593,40,0.787,126.867,4.0,20,1
8483,593,41,0.787,126.867,4.0,20,1
8484,593,42,0.787,126.867,4.0,20,1
8485,593,43,0.787,126.867,4.0,20,1
8486,593,44,0.787,126.867,4.0,20,1
8487,593,45,0.787,126.867,4.0,20,1
8488,593,46,0.787,126.867,4.0,20,1
8489,593,47,0.787,126.867,4.0,20,1
8490,593,48,0.787,126.867,4.0,20,1
8491,593,49,0.787,126.867,4.0,20,1
8492,593,50,0.787,126.867,4.0,20,1
8493,594,20,1.1,123.621,10.0,20,1
8494,594,21,1.1,123.621,10.0,20,1
8495,594,22,1.1,123.621,10.0,20,1
8496,594,23,1.1,123.621,10.0,20,1
8497,594,24,1.1,123.621,10.0,20,1
8498,595,20,0.922,123.851,11.0,20,1
8499,595,21,0.922,123.851,11.0,20,1
8500,595,22,0.922,123.851,11.0,20,1
8501,595,23,0.922,123.851,11.0,20,1
8502,595,24,0.922,123.851,11.0,20,1
8503,596,20,1.233,122.372,10.0,20,1
8504,596,21,1.233,122.372,10.0,20,1
8505,596,22,1.233,122.372,10.0,20,1
8506,596,23,1.233,122.372,10.0,20,1
8507,597,20,1.019,123.848,11.0,20,1
8508,597,21,1.019,123.848,11.0,20,1
8509,597,22,1.019,123.848,11.0,20,1
8510,597,23,1.019,123.848,11.0,20,1
8511,598,21,1.1,123.621,10.0,20,1
8512,598,22,1.1,123.621,10.0,20,1
8513,598,23,1.1,123.621,10.0,20,1
8514,599,21,1.27,121.974,10.0,20,1
8515,599,22,1.27,121.974,10.0,20,1
8516,599,23,1.27,121.974,10.0,20,1
8517,599,24,1.27,121.974,10.0,20,1
8518,599,25,1.27,121.974,10.0,20,1
8519,600,21,1.27,121.974,10.0,20,1
8520,600,22,1.27,121.974,10.0,20,1
8521,600,23,1.27,121.974,10.0,20,1
8522,600,24,1.27,121.974,10.0,20,1
8523,600,25,1.27,121.974,10.0,20,1
8524,601,21,1.233,122.372,10.0,20,1
8525,602,21,0.787,126.867,4.0,20,1
8526,602,22,0.787,126.867,4.0,20,1
8527,602,23,0.787,126.867,4.0,20,1
8528,602,24,0.787,126.867,4.0,20,1
8529,602,25,0.787,126.867,4.0,20,1
8530,602,26,0.787,126.867,4.0,20,1
8531,602,27,0.787,126.867,4.0,20,1
8532,602,28,0.787,126.867,4.0,20,1
8533,602,29,0.787,126.867,4.0,20,1
8534,602,30,0.787,126.867,4.0,20,1
8535,602,31,0.787,126.867,4.0,20,1
8536,602,32,0.787,126.867,4.0,20,1
8537,602,33,0.787,126.867,4.0,20,1
8538,602,34,0.787,126.867,4.0,20,1
8539,602,35,0.787,126.867,4.0,20,1
8540,602,36,0.787,126.867,4.0,20,1
8541,602,37,0.787,126.867,4.0,20,1
8542,602,38,0.787,126.867,4.0,20,1
8543,602,39,0.787,126.867,4.0,20,1
8544,602,40,0.787,126.867,4.0,20,1
8545,602,41,0.787,126.867,4.0,20,1
8546,602,42,0.787,126.867,4.0,20,1
8547,602,43,0.787,126.867,4.0,20,1
8548,602,44,0.787,126.867,4.0,20,1
8549,602,45,0.787,126.867,4.0,20,1
8550,602,46,0.787,126.867,4.0,20,1
8551,602,47,0.787,126.867,4.0,20,1
8552,602,48,0.787,126.867,4.0,20,1
8553,602,49,0.787,126.867,4.0,20,1
8554,602,50,0.787,126.867,4.0,20,1
8555,603,21,1.019,123.848,11.0,20,1
8556,603,22,1.019,123.848,11.0,20,1
8557,603,23,1.019,123.848,11.0,20,1
8558,604,22,0.869,123.861,12.0,20,1
8559,604,23,0.869,123.861,12.0,20,1
8560,604,24,0.869,123.861,12.0,20,1
8561,605,22,1.1,123.621,10.0,20,1
8562,605,23,1.1,123.621,10.0,20,1
8563,606,22,1.1,123.621,10.0,20,1
8564,606,23,1.1,123.621,10.0,20,1
8565,607,22,0.787,126.867,4.0,20,1
8566,607,23,0.787,126.867,4.0,20,1
